"","tipo","classe","nproc","data","orgjulg","relator","ementa","decisao"
"568","Acórdão","AG - AGRAVO DE INSTRUMENTO","5048220-91.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"569","Acórdão","AG - AGRAVO DE INSTRUMENTO","5043876-67.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"570","Acórdão","AG - AGRAVO DE INSTRUMENTO","5018066-56.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
3. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"571","Acórdão","AG - AGRAVO DE INSTRUMENTO","5018045-80.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"572","Acórdão","AG - AGRAVO DE INSTRUMENTO","5017998-09.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"573","Acórdão","AG - AGRAVO DE INSTRUMENTO","5016693-87.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"574","Acórdão","AG - AGRAVO DE INSTRUMENTO","5016605-49.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"575","Acórdão","AG - AGRAVO DE INSTRUMENTO","5015250-04.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"576","Acórdão","AG - AGRAVO DE INSTRUMENTO","5014963-41.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"577","Acórdão","AG - AGRAVO DE INSTRUMENTO","5014667-19.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
